"date","author","body","titles","urls"
"10/02/2021","Miguel Rivera Puig, EL VOCERO","La gigantesca fuerza de la Policía -que a mediados de la década de los 90 alcanzó cerca de 23 mil efectivos- perdió la mayoría de ellos entre el 2010 y el 2020 tras registrarse 7,645 bajas, en su mayoría por renuncias y jubilaciones bajo la Ley 70 del 2010 que promovió el retiro incentivado.En el 2013, cuando la situación de las pensiones se agravó y los agentes y civiles ya no podían contar con un retiro que le garantizaría entre el 65% y el 75% de su salario -según la edad y tiempo de servicio- la Uniformada perdió 1,800 empleados entre agentes, oficiales y civiles.En 2012 otros 1,248 empleados renunciaron o se acogieron a los beneficios de la jubilación. La cifra de renuncias y retiro alcanzó 996.El informe de presupuesto para el 2020 establece que la Uniformada tiene una nómina de 12,707 entre agentes, oficiales y civiles. Cuenta, además, con el reclutamiento ordenado por el juez Gustavo Gelpí. Como parte de la reforma policial, se estima que en 2021 la matrícula deba alcanzar los 13,388 empleados.Razones de retiroSegún las estadísticas de la Policía, el grueso de las bajas de 2,144 fueron para acogerse a beneficios del Sistema de Retiro y otros 1,951 a la pensión regular.Bajo la ley que promovió el retiro incentivado, 1,927 empleados uniformados y civiles abandonaron la agencia.Otros 406 se fueron de la agencia en el programa de transición voluntaria. De la matrícula, la Policía impuso el retiro obligatorio a 243 agentes que excedían los máximos de edad para trabajar en la agencia.Por incapacidad ocupacional, 19 agentes fueron dados de baja y otros 36 por incapacidad no ocupacional.Entre el 2010 y el 2020, la Policía expulsó 426 de sus miembros por motivos disciplinarios.En ese periodo fallecieron 252.El 2020 fue el año con menor número de renuncias, alcanzando la cifra de 244. En 2019, la estadística informa 575 bajas y en 2018 sumaron 996.Mientras que en 2017 se fueron de la agencia 450 empleados y en 2016 sumaron 341. De igual forma, en 2014 las bajas fueron 310 y en 2015 la cifra llegó a 366.","Dramática baja de agentes","/ley-y-orden/dram-tica-baja-de-agentes/article_6f40b44a-6b8a-11eb-a186-83bf257f00c9.html"
"09/02/2021","InterNewsService","El agente Reinaldo Méndez Rodríguez, de la Oficina de Registro de Ofensores Sexuales del Área de Arecibo, en unión a la fiscal Evelyn Trinidad, de la Fiscalía de Arecibo, acusó en ausencia por la Ley 266 (obligaciones de la persona sujeta al registro) contra Johnattan López Hernández, de 27 años residente de Arecibo.El caso fue presentado ante la jueza Michelle Camacho, del Tribunal de Primera Instancia en Arecibo, quien luego de escuchar la prueba determinó causa en ausencia por el delito mencionado expidiendo una orden de arresto en su contra con una fianza global de 50,000 dólares.López Hernández no ha actualizado su expediente de Ofensor Sexual desde el 1 de abril del 2019 hasta este año, contraviniendo la ley.Se exhorta a la ciudadanía comunicarse con la Policía de manera confidencial si conoce del paradero de este individuo o de la comisión de cualquier delito, a través del 787-343-2020.También puede mantenerse en contacto con nosotros a través de Twitter en @PRPDNoticias y en Facebook www.facebook/prpdgov.","Emiten orden de arresto contra ofensor sexual de Arecibo","/ley-y-orden/emiten-orden-de-arresto-contra-ofensor-sexual-de-arecibo/article_ad61e5e2-6b3e-11eb-98a1-7b05e2d46b28.html"
"Feb 9, 2021","Redacción elvocero.com","CAMUY— Un hombre y una mujer fueron arrestados en la tarde de hoy violación a la Ley de armas y por ocupar grandes cantidades de sustancias controladas.Según el informe de la Policía, Ricardo Rosado López y Luz Germina Acevedo, ambos residentes de Camuy, fueron arrestados por tener una pistola Glock de calibre .45, dos cargadores y siete municiones para el arma. Además, se les ocupó otra arma marca Taurus, modelo G2C de calibre 9mm con un cargador con 36 municiones.En tanto, a los arrestados se les confiscó dos libras y media de marihuana, cuatro bolsas de cocaína en polvo, 20 bolsas plásticas conteniendo picadura de marihuana, 12 bolsas plásticas conteniendo cocaína en modalidad de crack y tres envanses plásticos con picadura de marihuana. También se encontraron 435 dólares en efectivo.Anterior a esto Rosado López fue acusado por delitos graves de asesinato, ley de arma y sustancias controladas.El agente Wilfredo González Álvarez, consultará el caso con la Agencia Federal ATF para la posible radicación de cargos correspondientes a nivel Federal.","Arrestan a dos por posesión de armas y sustancias controladas","/ley-y-orden/arrestan-a-dos-por-posesi-n-de-armas-y-sustancias-controladas/article_78c5d586-6b21-11eb-b7fb-fb04c971e827.html"
"Feb 9, 2021","Melissa Correa Velázquez, EL VOCERO","El jefe de la fiscalía federal en Puerto Rico, Stephen Muldrow, presentó su renuncia esta tarde, efectiva el 28 de febrero, luego de que el fiscal general interino de Estados Unidos Monty Wilkinson solicitara la dimisión de los directores de esas oficinas, para iniciar el proceso de transición.“Estoy sumamente orgulloso del gran trabajo y la dedicación de los hombres y las mujeres de la Fiscalía Federal para el Distrito de Puerto Rico con quienes he tenido el privilegio de servir”, expresó Muldrow. “Servir a la gente de Puerto Rico como Fiscal Federal ha sido el más alto honor y el deber más grato en mis más de 30 años de servicio público”.A principios de este año, casi todos los designados bajo la administración de Donald Trump ofrecieron sus renuncias, aunque se les pidió a los fiscales y alguaciles estadounidenses que permanecieran temporalmente en el lugar. Antes del comienzo de este proceso de transición, un tercio de las oficinas ya estaban dirigidas por líderes interinos.El presidente Biden hará anuncios sobre sus nominaciones al Senado de nuevos fiscales estadounidenses. “Estamos comprometidos a garantizar una transición sin problemas. Hasta que se confirmen los candidatos a Fiscal Federal, los líderes interinos y en funciones de las Fiscalías Federales se asegurarán de que el departamento continúe cumpliendo su misión crítica de aplicar la ley, defender enérgicamente el estado de derecho y buscar la administración de justicia para todos”, señaló Wilkinson en declaraciones escritas.","Fiscal federal Stephen Muldrow presenta su renuncia","/ley-y-orden/fiscal-federal-stephen-muldrow-presenta-su-renuncia/article_c6322d9e-6b15-11eb-8097-03893392530c.html"
"09/02/2021","Redacción elvocero.com","El secretario de Justicia, Domingo Emanuelli Hernández anunció el reclutamiento de 27 abogados transitorios en el Departamento de Justicia.La Secretaría Auxiliar de lo Civil y la Oficina del Procurador General serán las divisiones del departamento donde se comenzará la contratación de estos abogados transitorios.El titular de Justicia indicó que “la convocatoria para estas plazas abrió en el día de ayer lunes, y ya se comenzaron a recibir resumés de los posibles nuevos integrantes del que volverá a ser el bufete más grande de Puerto Rico, el Departamento de Justicia”.Los interesados deberán enviar su resumé para evaluación a la siguiente dirección de correo electrónico: resume@justicia.pr.gov. La convocatoria para las plazas de abogados transitorios estará abierta hasta el viernes, 19 de febrero de 2021.Para más información, acceda a www.justicia.pr.gov en la sección de la Secretaría Auxiliar de Recursos Humanos.","Justicia anuncia la apertura de 27 plazas transitorias","/ley-y-orden/justicia-anuncia-la-apertura-de-27-plazas-transitorias/article_aafba692-6b04-11eb-a445-3bfc9d659446.html"
"Feb 9, 2021","Redacción elvocero.com","La División de Arrestos Especiales y Allanamientos del Negociado de la Policía de Puerto Rico de Caguas dio a conocer hoy a los 10 más buscados en esa área policiaca.Exhortaron a la ciudadanía comunicarse a la División de Arrestos Especiales de Caguas de manera confidencial si conoce información que ayude con el esclarecimiento de estos casos a través del 787-744-7252 extensiones 4408/4432/4435 o el 787-343-2020.
        
            
                         Download PDF
                    
        
        
    También puede mantenerse en contacto con la Policía a través de Twitter en @PRPDNoticias y en Facebook www.facebook/prpdgov.","Estos son los 10 más buscados del área de Caguas","/ley-y-orden/estos-son-los-10-m-s-buscados-del-rea-de-caguas/article_3f420b94-6af0-11eb-9522-33da8a858624.html"
"Feb 9, 2021","Melissa Correa Velázquez, EL VOCERO","Dos de los siete acusados junto al exalcalde de Yauco, Abel Nazario, por presuntamente desviar fondos para su campaña política, informaron al juez federal Francisco Besosa que negocian con la Fiscalía Federal para llegar a un acuerdo, a fin de hacer alegación de culpabilidad.Melanie Carrillo, abogada de Kelvin Ortiz Vergara, indicó que las partes han sostenido negociaciones, pero que aún quedan detalles por resolver.“Este caso debe resolverse mediante un alegato (de culpabilidad) en los próximos 30 días”, señala la moción.Mientras, la abogada de Eric Rondón Rodríguez, Marie Cortés, señaló que su cliente “no tiene la intención de ir a juicio” y que lo más probable es que cambie su alegato.Los acusados, Edwin Torres Gutiérrez, Claribel Rodríguez y Ramón Martes Negrón solicitaron tiempo adicional para tomar una decisión. Al momento, los acusados Humberto Pagán y Juan Rosario Núñez no se han expresado sobre el asunto.Nazario tiene hasta el 5 de abril para notificar al juez si se declarará culpable o enfrentará el juicio en su contra.La defensa del también exsenador había solicitado informar su determinación, luego de la vista de sentencia por el primer caso pautada para el 19 de marzo ante el juez Joseph Laplante.Por el primer caso, Nazario fue encontrado culpable por un jurado el 21 de marzo de 2020 por fraude electrónico en relación con pagos retroactivos a empleados del ayuntamiento.Por este segundo caso, se alega que los acusados malversaron sobre $5 mil, que fueron desviados para pagar la campaña política del ex ejecutivo municipal.Según el pliego acusatorio, el grupo enfrenta un solo cargo: robo o soborno en relación con un programa que recibe fondos federales.El esquema fue descubierto durante una auditoría de rutina de la Oficina del Contralor de Puerto Rico en agosto de 2016 en los registros del ayuntamiento.","Dos coacusados en caso de Abel Nazario negocian acuerdo con Fiscalía Federal","/ley-y-orden/dos-coacusados-en-caso-de-abel-nazario-negocian-acuerdo-con-fiscal-a-federal/article_c3f5cfe0-6ae8-11eb-9adb-dbaa324c48a7.html"
"09/02/2021","InterNewsService","Una billetera que contenía cinco mil dólares en efectivo fue hurtada desde un vehículo estacionado en los almacenes de comedores escolares del departamento de Educación ubicados en el barrio Bajadero, en Arecibo.El querellante informó en la tarde de ayer que alguien logró acceso al interior de su vehículo Mazda B2300 de 1997, y se apropió de la billetera con documentos personales y el dinero.El agente Daniel Soto Deida, del precinto 207 de Sabana Hoyos, investigó preliminarmente y luego refirió el caso a personal de la División de Delitos contra la Propiedad de Arecibo.","Se roban $5,000 de interior de vehículo en Arecibo","/ley-y-orden/se-roban-5-000-de-interior-de-veh-culo-en-arecibo/article_fe62d4d2-6adb-11eb-9d93-4725c3e2a851.html"
"09/02/2021","InterNewsService","En riesgo vital se encuentra un anciano de 73 años luego de sufrir quemaduras en medio de un incendio producido a eso de las 5:00 de la mañana de hoy, en una residencia abandonada ubicada en el barrio Bajadero, en Arecibo.Miguel A. Centeno Figueroa se encontraba acostado en un mattress cuando se originó el incendio debido a una vela encendida.Centeno Figueroa resultó con quemaduras en un 75% de su cuerpo y fue llevado al Hospital Pavía de Arecibo y luego referido en condición grave al Centro Médico de Río Piedras.Al lugar se presentó la agente Wanda Sánchez Román, del precinto 207 de Sabana Hoyos, junto a personal del Cuerpo de Bomberos de Arecibo, que extinguió el fuego.","Anciano resulta con quemaduras en incendio en Arecibo","/ley-y-orden/anciano-resulta-con-quemaduras-en-incendio-en-arecibo/article_75a9836e-6ad8-11eb-bfae-53f415eaf5d1.html"
"09/02/2021","Redacción elvocero.com","El agente Edwin Calderón Torres, de la División de Homicidios de Arecibo, informó que el joven David González León, de 25 años y residente en Hatillo, fue localizado anoche en el barrio Cortés, en Manatí.Según el informe, una ciudadana informó a la Policía que vio al joven saliendo de un área boscosa en la mencionada comunidad.Se indicó que González León se encontraba un poco desorientado y fue transportado a un hospital del área en condición estable.Personal de la Policía Municipal de Manatí y Barceloneta, Manejo de Emergencias y la Unidad Canina del Negociado de la Policía de Puerto Rico estuvo en la búsqueda el joven durante varios días.","Localizan a joven reportado desaparecido","/ley-y-orden/localizan-a-joven-reportado-desaparecido/article_7164d652-6ad6-11eb-bab1-af74426d434f.html"
"09/02/2021","InterNewsService","Un total de 1,152.17 dólares fueron sustraídos de una tarjeta de débito hurtada a un hombre fallecido en el Hospital San Francisco, según denunció a eso de las 6:00 de la tarde de ayer una de sus sobrinas.La querellante relató que alguien se apropió de una cartera tipo wallet perteneciente a su tío, quien falleció estando recluido en el hospital, ubicado en la calle De Diego, en Río Piedras.Agentes adscritos al precinto Río Piedras realizaron las pesquisas preliminares y luego refirieron los antecedentes a personal de la División de Delitos Contra la Propiedad del Cuerpo de Investigaciones Criminales de San Juan.","Se apropian de más de $1,000 de tarjeta de débito de hombre fallecido","/ley-y-orden/se-apropian-de-m-s-de-1-000-de-tarjeta-de-d-bito-de-hombre/article_9408fe70-6ad3-11eb-b2c8-bb4a4b4877c2.html"
"09/02/2021","Miguel Rivera Puig, EL VOCERO","BAYAMÓN – Varios enmascarados irrumpieron en la tarde de ayer, en una residencia en la urbanización Santa Juanita, donde agredieron al propietario para robarle dos pistolas Glock calibre 9mm, cuatro cargadores y 64 balas.El perjudicado, quien tiene licencia para portar las armas, les dijo a los agentes que estaba durmiendo cuando fue despertado por los asaltantes, todos encapuchados. Le dieron un fuerte golpe en la oreja derecha y en el rostro.Agentes de la División de Robos del Cuerpo de Investigaciones Criminales (CIC) de Bayamón tienen a su cargo la investigación.","Le llevan dos pistolas en robo domiciliario","/ley-y-orden/le-llevan-dos-pistolas-en-robo-domiciliario/article_cad82212-6ac6-11eb-930b-bb247066448a.html"
"Feb 9, 2021","Miguel Rivera Puig, EL VOCERO","Alrededor de 7,525 agentes y oficiales del Negociado de la Policía fueron vacunados contra el Covid-19 hasta la semana pasada y restan poco más de dos mil por vacunarse.Un número no determinado de agentes rechazó ser vacunado, ya que no es obligatorio.El comisionado Antonio López Figueroa realizó gestiones ayer con el doctor Carlos Mellado, secretario de Salud, al que procuró que para la semana entrante se logre vacunar a los poco más de dos mil agentes que faltan.La doctora María del Carmen Calderón, médico de la Policía, tiene a su cargo los protocolos para la vacunación.Siete miembros de la Uniformada han muerto por causa del coronavirus.","Vacunados más de 7,000 agentes de la Policía","/ley-y-orden/vacunados-m-s-de-7-000-agentes-de-la-polic-a/article_190c7164-6ac6-11eb-9aec-374068b3d16f.html"
"09/02/2021","Redacción elvocero.com","Un hombre resultó herido de bala a eso de las 8:29 p.m. de ayer, en el kilómetro 18.2 de la carretera PR-159, en Corozal.Según la Policía, el perjudicado, de 40 años, alegó que conducía por el lugar cuando otro vehículo lo rebasó y desde este, le realizaron varios disparos que lo alcanzaron en diferentes partes del cuerpo.El herido fue trasladado en condición estable a una institución hospitalaria de la región.Al momento, se desconoce el móvil de los hechos.Agentes adscritos a la División de Agresiones del Cuerpo de Investigaciones Criminales (CIC) de Vega Baja se hicieron cargo de la pesquisa.","Balean a hombre en Corozal","/ley-y-orden/balean-a-hombre-en-corozal/article_f848bfb6-6ac3-11eb-9a3e-eb89fa8f192c.html"
"una hora","Miguel Rivera Puig, EL VOCERO","Seis muertes violentas se registraron ayer y otras tres el viernes, entre ellas la de una niña de nueve meses de nacida golpeada brutalmente por su madre, sumando 86 los asesinatos desde que comenzó el año, un aumento de tres comparado con 2020.El último de los hechos del cruento fin de semana se escenificó a las 10:41 de la noche de ayer, frente al edificio 11 en el residencial Roosevelt, en Mayagüez.Sicarios ultimaron a balazos a Jan Carlos Rodríguez Rodríguez, de 26 años, con domicilio en la urbanización Riveras. La víctima tenía antecedentes penales por tentativa de asesinato, armas, drogas y resistencia al arresto.A las 9:44 de la noche de ayer, fue asesinado Jorge Luis Guerra Burgos, de 42 años, por pistoleros que lo acechaban en la PR-837 en el barrio Santa Rosa I, en Guaynabo. La víctima, con antecedentes de tentativa de asesinatos, armas, drogas y apropiación ilegal, salió de su casa en un Honda Accord modelo de 1997, y de inmediato fue mortalmente tiroteado.A la 1:49 de la tarde de ayer, ocurrió un doble asesinato en la PR-155 en la urbanización Alturas de Vega Baja. Los jóvenes Jean Carlos del Valle Arroyo, de 26 años, con antecedentes por armas, drogas y Ley Vehicular, y Justo Joered Pagán Pagán, de 22 años, con antecedentes por drogas, ambos vecinos de Alturas de Vega Baja, fueron mortalmente baleados cuando viajaban en un Honda Accord modelo de 2019.A las 8:26 de la mañana de ayer, fue hallado el cadáver baleado de José Montalvo Mártir en el interior de un Chrysler 300 estacionado cerca de una escuela en la PR-129, en el barrio Hato Arriba, en Arecibo. La víctima tenía antecedentes por armas, amenaza y violencia doméstica.A las 5:15 de la madrugada de ayer, y en medio de una balacera en el residencial Barbosa, en Bayamón, un joven de 18 años resultó muerto y otro de 28 años herido.Al llegar la Policía al lugar respondiendo al sistema de detección de disparos, las víctimas habían sido llevadas por vecinos a distintos hospitales.Jonathan Yamil Cruz Ramírez fue declarado muerto en un hospital privado. Según la Policía, ya había sido fichado como adulto por un caso de drogas.El herido fue atendido en un hospital en Bayamón.En los informes policiales, fue agregado como asesinato la muerte de la infanta Alondra Marie Irizarry Colón, ocurrido en la mañana del viernes en el residencial Rincón Taíno en Santa Isabel.Daisy Colón Torres, de 27 años, madre de la menor, fue acusada ayer de asesinato en primer grado y sumariada en una cárcel cuando no prestó la fianza de $800 mil que le fue señalada por una jueza en Ponce.","Se registran nueve asesinatos en el fin de semana","/ley-y-orden/se-registran-nueve-asesinatos-en-el-fin-de-semana/article_de3bf266-6eb8-11eb-a012-6b1df6ad74c7.html"
"14/02/2021","Associated Press","DUBÁI, Emiratos Árabes Unidos — Emiratos Árabes Unidos publicó hoy la primera imagen tomada por su sonda marciana, que está orbitando en torno al planeta rojo.La fotografía, tomada, el miércoles, muestra la luz del sol iluminando la superficie del planeta. Muestra el polo norte Marte, así como su volcán más grande, el Monte Olimpo.La imagen fue tomada por la sonda espacial Amal, o “Esperanza”.La nave entró el martes en la órbita marciana, un triunfo para la primera misión interplanetaria árabe.","Emiratos Árabes publica la primera foto de su misión a Marte","/el-mundo/emiratos-rabes-publica-la-primera-foto-de-su-misi-n-a-marte/article_075dcf7c-6eb7-11eb-869c-cb57c9059d81.html"
"14/02/2021","Mari Yamaguchi, Associated Press","JAPÓN — Las autoridades japonesas aprobaron hoy su primera vacuna contra el Covid-19 y dijeron que comenzarían las vacunaciones en cuestión de días, meses después de Estados Unidos y muchos otros países.El Ministerio japonés de Salud dijo que había aprobado la vacuna codesarrollada por Pfizer Inc. y BioNTech.El anuncio se produjo después de que un comité del gobierno confirmara que los resultados finales de los ensayos clínicos realizados en Japón mostraron que la vacuna tenía una eficacia similar a la registrada en los ensayos en el extranjero.Muchos países comenzaron a vacunar a sus ciudadanos a finales del año pasado, y la vacuna de Pfizer se ha utilizado en otros lugares desde diciembre.Según el plan actual, unos 20,000 trabajadores médicos de primera línea en hospitales de Japón serán los primeros en vacunarse a partir del miércoles, aproximadamente. Otros 3.7 millones de trabajadores médicos irán después, seguidos por ancianos que deberían recibir sus inyecciones a partir de abril. Se espera que la población general pueda optar a vacunarse a partir de junio.Las vacunas están consideradas como cruciales para celebrar los aplazados Juegos Olímpicos de Tokio este verano. Se espera que Japón reciba 144 millones de dosis de Pfizer, 120 millones de AstraZeneca y unos 50 millones de Moderna antes de final de año, suficiente para cubrir a su población.Las vacunas desarrolladas en Japón están aún en las primeras fases de desarrollo, de modo que el país debe recurrir a importaciones. AstraZeneca pidió hace poco la aprobación de su fármaco en Japón, mientras que Moderna no lo ha hecho aún. La dependencia de Japón a las importaciones, muchas de ellas sujetas a los controles de exportación de la UE, también ha causado preocupación sobre el suministro.","Japón aprueba su primera vacuna contra el Covid-19","/el-mundo/jap-n-aprueba-su-primera-vacuna-contra-el-covid-19/article_29986bf2-6eb6-11eb-9ff9-9fc855aca1d0.html"
"una hora","Redacción elvocero.com","El Departamento de Salud reportó hoy en su informe 216 pacientes hospitalizados por Covid-19, un aumento de tres en comparación a la cifra informada ayer.Según la agencia, de las 216 personas hospitalizadas, hay 50 pacientes adultos en cuidados intensivos y 46 con ventilador.El número de hospitalizados por el virus se ha mantenido por debajo de los 300 —excepto el 3 de febrero— por las pasadas tres semanas.

Al momento, el País cuenta con 2,850 camas para adultos, 177 camas de intensivo y 795 ventiladores, así como 848 camas pediátricas, 64 camas de intensivo y 135 ventiladores pediátricos.
                        
                
                    
                
                
                
                
        
                        
                
            
            
        
                    
                
                
            
                
                
                    Gobierno
                
            
            
        
             
        

        
            Salud reporta cinco muertes y 920 casos adicionales de Covid-19
            Redacción elvocero.com
                
                    
                    
                    
                    
                    
                    
                    
                    
                
            
            
        Salud reportó hoy 930 casos entre confirmados y sospechosos.Con esto, la cifra acumulada asciende a 172,797 casos y a 1,919 muertes, entre confirmadas y probables, desde que comenzó la pandemia.","En 216 las hospitalizaciones por Covid-19","/gobierno/en-216-las-hospitalizaciones-por-covid-19/article_48983840-6eb4-11eb-a23d-171a9819d125.html"
"14/02/2021","Associated Press","NUEVA YORK — Un hombre no identificado podría ser el responsable de cuatro apuñalamientos distintos registrados en el espacio de unas horas en el metro de la ciudad de Nueva York, y que dejaron dos muertos, indicaron las autoridades.Los ataques ocurrieron entre el viernes por la mañana y ayer de madrugada, según indicó la Policía de Nueva York en una conferencia de prensa.Las cuatro víctimas eran personas sin hogar, según las autoridades.La policía buscaba a un hombre sospechoso de todas las agresiones, y revisaba las imágenes de las cámaras de seguridad. Los cuatro apuñalamientos ocurrieron en la línea A de metro.Una de las víctimas apareció muerta en un tren en Queens en torno a la medianoche del viernes, con múltiples heridas de arma blanca en el cuello y el torso. Dos horas más tarde se encontró a una mujer de 44 años asesinada a puñaladas en el metro en el norte de Manhattan.Los dos ataques no mortales, que afectaron a un hombre de 67 años y a otro de 43 años, también fueron en el norte de la isla.La policía de la ciudad dijo que desplegaría 500 agentes adicionales en la red de metro de toda la ciudad como medida de precaución.“A las víctimas, a las familias de las víctimas: estamos comprometidos al 100% en conseguir justicia (...) para dar a las familias una resolución de este terrible incidente”, dijo el comisario de la policía, Dermot Shea, en una conferencia de prensa.","Dos muertos y dos heridos en apuñalamientos en Nueva York","/el-mundo/dos-muertos-y-dos-heridos-en-apu-alamientos-en-nueva-york/article_498b7dc2-6eb2-11eb-907f-3376113e9822.html"
